,iid,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,race,pid,dec_o,gender,age,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,match
3457,239,5.0,8.0,6.0,5.0,4.0,7.0,7.0,2.0,247.0,1,0,34.0,20.0,30.0,10.0,15.0,0.0,25.0,3.0,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,0
3458,239,6.0,7.0,8.0,6.0,3.0,4.0,6.0,2.0,248.0,0,0,34.0,25.0,15.0,20.0,20.0,15.0,5.0,3.0,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,0
3459,239,6.0,7.0,6.0,5.0,5.0,5.0,6.0,2.0,249.0,0,0,34.0,22.0,22.0,15.0,15.0,5.0,21.0,3.0,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,0
3460,239,5.0,8.0,7.0,6.0,6.0,5.0,5.0,2.0,250.0,0,0,34.0,20.0,20.0,20.0,20.0,10.0,10.0,3.0,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,0
3463,240,8.0,6.0,8.0,10.0,9.0,2.0,3.0,4.0,244.0,0,0,26.0,20.0,20.0,20.0,10.0,10.0,20.0,3.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0
3464,240,8.0,7.0,8.0,7.0,7.0,4.0,8.0,4.0,245.0,1,0,26.0,18.0,10.0,30.0,10.0,10.0,22.0,3.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0
3465,240,5.0,7.0,7.0,7.0,5.0,5.0,7.0,4.0,246.0,1,0,26.0,35.0,20.0,10.0,20.0,10.0,5.0,3.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0
3466,240,6.0,6.0,4.0,8.0,3.0,4.0,7.0,4.0,247.0,1,0,26.0,20.0,30.0,10.0,15.0,0.0,25.0,3.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0
3467,240,6.0,7.0,7.0,8.0,7.0,5.0,7.0,4.0,248.0,1,0,26.0,25.0,15.0,20.0,20.0,15.0,5.0,3.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0
3468,240,8.0,9.0,8.0,10.0,9.0,10.0,9.0,4.0,249.0,1,0,26.0,22.0,22.0,15.0,15.0,5.0,21.0,3.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0
3469,240,6.0,7.0,7.0,8.0,9.0,7.0,7.0,4.0,250.0,1,0,26.0,20.0,20.0,20.0,20.0,10.0,10.0,3.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,1
3472,241,8.0,9.0,9.0,9.0,9.0,7.0,7.0,4.0,244.0,1,0,29.0,20.0,20.0,20.0,10.0,10.0,20.0,2.0,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,0
3473,241,9.0,8.0,7.0,7.0,6.0,4.0,8.0,4.0,245.0,1,0,29.0,18.0,10.0,30.0,10.0,10.0,22.0,2.0,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,0
3475,241,5.0,6.0,5.0,5.0,4.0,3.0,5.0,4.0,247.0,1,0,29.0,20.0,30.0,10.0,15.0,0.0,25.0,2.0,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,0
3476,241,6.0,7.0,7.0,8.0,7.0,5.0,7.0,4.0,248.0,1,0,29.0,25.0,15.0,20.0,20.0,15.0,5.0,2.0,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,1
3477,241,2.0,9.0,7.0,9.0,9.0,9.0,8.0,4.0,249.0,1,0,29.0,22.0,22.0,15.0,15.0,5.0,21.0,2.0,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,0
3478,241,8.0,10.0,8.0,8.0,8.0,8.0,8.0,4.0,250.0,1,0,29.0,20.0,20.0,20.0,20.0,10.0,10.0,2.0,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,1
3480,242,7.0,8.0,8.0,8.0,7.0,7.0,8.0,3.0,243.0,1,0,26.0,20.0,20.0,20.0,25.0,5.0,10.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,1
3481,242,8.0,5.0,7.0,5.0,3.0,1.0,4.0,3.0,244.0,0,0,26.0,20.0,20.0,20.0,10.0,10.0,20.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,0
3482,242,9.0,8.0,8.0,7.0,7.0,6.0,7.0,3.0,245.0,0,0,26.0,18.0,10.0,30.0,10.0,10.0,22.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,0
3484,242,8.0,6.0,6.0,6.0,3.0,5.0,7.0,3.0,247.0,1,0,26.0,20.0,30.0,10.0,15.0,0.0,25.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,0
3485,242,8.0,7.0,7.0,6.0,6.0,5.0,8.0,3.0,248.0,1,0,26.0,25.0,15.0,20.0,20.0,15.0,5.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,1
3486,242,9.0,8.0,9.0,9.0,7.0,8.0,9.0,3.0,249.0,1,0,26.0,22.0,22.0,15.0,15.0,5.0,21.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,0
3487,242,7.0,8.0,7.0,8.0,7.0,8.0,7.0,3.0,250.0,1,0,26.0,20.0,20.0,20.0,20.0,10.0,10.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,1
3488,242,8.0,9.0,8.0,8.0,8.0,8.0,8.0,3.0,251.0,1,0,26.0,19.0,19.0,19.0,19.0,19.0,5.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,1
3489,243,4.0,8.0,9.0,7.0,8.0,2.0,5.0,2.0,234.0,0,1,27.0,20.0,20.0,20.0,10.0,10.0,20.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,0
3490,243,6.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,235.0,1,1,27.0,15.0,15.0,20.0,20.0,20.0,10.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,1
3491,243,6.0,7.0,8.0,6.0,7.0,5.0,7.0,2.0,236.0,1,1,27.0,15.0,20.0,15.0,20.0,15.0,15.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,0
3492,243,4.0,2.0,4.0,2.0,1.0,0.0,2.0,2.0,237.0,0,1,27.0,10.0,20.0,20.0,20.0,20.0,10.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,0
3493,243,8.0,8.0,9.0,8.0,9.0,7.0,7.0,2.0,238.0,1,1,27.0,15.0,20.0,20.0,15.0,15.0,15.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,0
3494,243,7.0,9.0,9.0,6.0,6.0,8.0,8.0,2.0,239.0,1,1,27.0,10.0,25.0,20.0,20.0,5.0,20.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,0
3495,243,7.0,7.0,7.0,7.0,5.0,7.0,7.0,2.0,240.0,1,1,27.0,10.0,30.0,30.0,10.0,10.0,10.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,0
3496,243,5.0,6.0,8.0,7.0,6.0,6.0,7.0,2.0,241.0,1,1,27.0,90.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,1
3497,243,4.0,6.0,7.0,3.0,2.0,7.0,6.0,2.0,242.0,1,1,27.0,20.0,20.0,25.0,20.0,5.0,10.0,2.0,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,1
3498,244,7.0,8.0,8.0,7.0,9.0,5.0,7.0,2.0,234.0,1,1,28.0,20.0,20.0,20.0,10.0,10.0,20.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3499,244,6.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,235.0,0,1,28.0,15.0,15.0,20.0,20.0,20.0,10.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3500,244,7.0,7.0,7.0,9.0,9.0,9.0,8.0,2.0,236.0,1,1,28.0,15.0,20.0,15.0,20.0,15.0,15.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3501,244,7.0,8.0,6.0,6.0,7.0,5.0,6.0,2.0,237.0,1,1,28.0,10.0,20.0,20.0,20.0,20.0,10.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3502,244,8.0,9.0,9.0,8.0,9.0,8.0,8.0,2.0,238.0,1,1,28.0,15.0,20.0,20.0,15.0,15.0,15.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,1
3503,244,7.0,6.0,6.0,7.0,8.0,7.0,6.0,2.0,239.0,0,1,28.0,10.0,25.0,20.0,20.0,5.0,20.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3504,244,7.0,7.0,6.0,6.0,5.0,5.0,6.0,2.0,240.0,1,1,28.0,10.0,30.0,30.0,10.0,10.0,10.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3505,244,5.0,7.0,8.0,6.0,7.0,5.0,6.0,2.0,241.0,0,1,28.0,90.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3506,244,3.0,6.0,6.0,5.0,9.0,5.0,7.0,2.0,242.0,1,1,28.0,20.0,20.0,25.0,20.0,5.0,10.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0
3507,245,4.0,6.0,10.0,6.0,6.0,7.0,6.0,2.0,234.0,0,1,32.0,20.0,20.0,20.0,10.0,10.0,20.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0
3508,245,2.0,6.0,8.0,4.0,8.0,3.0,3.0,2.0,235.0,0,1,32.0,15.0,15.0,20.0,20.0,20.0,10.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0
3509,245,4.0,6.0,9.0,3.0,9.0,5.0,7.0,2.0,236.0,0,1,32.0,15.0,20.0,15.0,20.0,15.0,15.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0
3511,245,8.0,9.0,10.0,9.0,10.0,8.0,7.0,2.0,238.0,1,1,32.0,15.0,20.0,20.0,15.0,15.0,15.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0
3512,245,7.0,6.0,9.0,8.0,7.0,7.0,8.0,2.0,239.0,1,1,32.0,10.0,25.0,20.0,20.0,5.0,20.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,1
3513,245,5.0,7.0,6.0,5.0,6.0,3.0,6.0,2.0,240.0,0,1,32.0,10.0,30.0,30.0,10.0,10.0,10.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0
3514,245,4.0,7.0,10.0,7.0,8.0,5.0,6.0,2.0,241.0,0,1,32.0,90.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0
3515,245,3.0,2.0,6.0,2.0,2.0,7.0,3.0,2.0,242.0,0,1,32.0,20.0,20.0,25.0,20.0,5.0,10.0,2.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0
3516,246,4.0,8.0,7.0,5.0,6.0,2.0,4.0,2.0,234.0,0,1,25.0,20.0,20.0,20.0,10.0,10.0,20.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3517,246,3.0,7.0,5.0,4.0,4.0,4.0,3.0,2.0,235.0,0,1,25.0,15.0,15.0,20.0,20.0,20.0,10.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3518,246,4.0,7.0,5.0,5.0,7.0,7.0,6.0,2.0,236.0,0,1,25.0,15.0,20.0,15.0,20.0,15.0,15.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3519,246,2.0,6.0,5.0,2.0,3.0,2.0,3.0,2.0,237.0,0,1,25.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3520,246,7.0,9.0,9.0,9.0,10.0,6.0,7.0,2.0,238.0,0,1,25.0,15.0,20.0,20.0,15.0,15.0,15.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3521,246,5.0,9.0,7.0,7.0,5.0,6.0,7.0,2.0,239.0,0,1,25.0,10.0,25.0,20.0,20.0,5.0,20.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3522,246,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,240.0,0,1,25.0,10.0,30.0,30.0,10.0,10.0,10.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3523,246,4.0,9.0,8.0,6.0,6.0,4.0,6.0,2.0,241.0,0,1,25.0,90.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0
3526,247,3.0,8.0,7.0,5.0,5.0,2.0,4.0,4.0,235.0,0,1,25.0,15.0,15.0,20.0,20.0,20.0,10.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3527,247,3.0,7.0,7.0,4.0,7.0,3.0,6.0,4.0,236.0,0,1,25.0,15.0,20.0,15.0,20.0,15.0,15.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3528,247,6.0,9.0,8.0,6.0,8.0,2.0,5.0,4.0,237.0,0,1,25.0,10.0,20.0,20.0,20.0,20.0,10.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3529,247,5.0,8.0,8.0,5.0,7.0,5.0,6.0,4.0,238.0,0,1,25.0,15.0,20.0,20.0,15.0,15.0,15.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3530,247,6.0,8.0,8.0,5.0,6.0,7.0,6.0,4.0,239.0,0,1,25.0,10.0,25.0,20.0,20.0,5.0,20.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3531,247,4.0,5.0,5.0,4.0,7.0,3.0,4.0,4.0,240.0,0,1,25.0,10.0,30.0,30.0,10.0,10.0,10.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3532,247,5.0,10.0,10.0,9.0,6.0,7.0,8.0,4.0,241.0,0,1,25.0,90.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3533,247,1.0,7.0,6.0,2.0,2.0,3.0,2.0,4.0,242.0,0,1,25.0,20.0,20.0,25.0,20.0,5.0,10.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0
3534,248,5.0,6.0,6.0,8.0,6.0,2.0,6.0,6.0,234.0,0,1,27.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0
3535,248,7.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,235.0,1,1,27.0,15.0,15.0,20.0,20.0,20.0,10.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,1
3536,248,7.0,5.0,6.0,8.0,9.0,6.0,7.0,6.0,236.0,1,1,27.0,15.0,20.0,15.0,20.0,15.0,15.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0
3537,248,7.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,237.0,1,1,27.0,10.0,20.0,20.0,20.0,20.0,10.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0
3538,248,9.0,8.0,9.0,8.0,9.0,7.0,8.0,6.0,238.0,1,1,27.0,15.0,20.0,20.0,15.0,15.0,15.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0
3539,248,8.0,8.0,7.0,8.0,9.0,6.0,8.0,6.0,239.0,1,1,27.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0
3540,248,5.0,4.0,5.0,7.0,6.0,5.0,6.0,6.0,240.0,0,1,27.0,10.0,30.0,30.0,10.0,10.0,10.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0
3541,248,10.0,6.0,8.0,9.0,7.0,5.0,7.0,6.0,241.0,1,1,27.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,1
3542,248,5.0,3.0,6.0,7.0,10.0,3.0,7.0,6.0,242.0,1,1,27.0,20.0,20.0,25.0,20.0,5.0,10.0,1.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,1
3543,249,4.0,8.0,7.0,8.0,9.0,8.0,7.0,6.0,234.0,0,1,33.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3544,249,2.0,5.0,5.0,2.0,5.0,2.0,2.0,6.0,235.0,0,1,33.0,15.0,15.0,20.0,20.0,20.0,10.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3545,249,4.0,7.0,7.0,5.0,9.0,4.0,5.0,6.0,236.0,0,1,33.0,15.0,20.0,15.0,20.0,15.0,15.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3546,249,3.0,7.0,8.0,4.0,3.0,2.0,2.0,6.0,237.0,0,1,33.0,10.0,20.0,20.0,20.0,20.0,10.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3547,249,6.0,8.0,9.0,8.0,10.0,6.0,7.0,6.0,238.0,0,1,33.0,15.0,20.0,20.0,15.0,15.0,15.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3548,249,6.0,8.0,8.0,6.0,8.0,5.0,6.0,6.0,239.0,0,1,33.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3549,249,5.0,5.0,6.0,5.0,7.0,6.0,6.0,6.0,240.0,0,1,33.0,10.0,30.0,30.0,10.0,10.0,10.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3550,249,5.0,8.0,9.0,6.0,10.0,5.0,6.0,6.0,241.0,0,1,33.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0
3552,250,7.0,5.0,8.0,5.0,8.0,7.0,5.0,6.0,234.0,1,1,25.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,0
3553,250,3.0,7.0,7.0,6.0,9.0,5.0,5.0,6.0,235.0,0,1,25.0,15.0,15.0,20.0,20.0,20.0,10.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,0
3554,250,7.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,236.0,1,1,25.0,15.0,20.0,15.0,20.0,15.0,15.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,0
3555,250,6.0,8.0,10.0,8.0,10.0,9.0,8.0,6.0,237.0,1,1,25.0,10.0,20.0,20.0,20.0,20.0,10.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,1
3556,250,9.0,8.0,9.0,9.0,10.0,10.0,9.0,6.0,238.0,1,1,25.0,15.0,20.0,20.0,15.0,15.0,15.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,1
3557,250,7.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,239.0,1,1,25.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,0
3558,250,7.0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,240.0,1,1,25.0,10.0,30.0,30.0,10.0,10.0,10.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,1
3559,250,8.0,6.0,10.0,9.0,10.0,9.0,8.0,6.0,241.0,1,1,25.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,1
3560,250,7.0,7.0,7.0,6.0,9.0,7.0,7.0,6.0,242.0,1,1,25.0,20.0,20.0,25.0,20.0,5.0,10.0,1.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,1
3562,251,5.0,9.0,8.0,7.0,8.0,5.0,5.0,6.0,235.0,0,1,33.0,15.0,15.0,20.0,20.0,20.0,10.0,1.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,0
